Region,Date,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Days on Market MoM,Days on Market YoY
"Seattle, WA metro area",8/31/2020,640,"5,304","5,643","4,969",7,0,-14
"Seattle, WA metro area",9/30/2020,635,"5,581","5,161","4,711",7,0,-12
"Seattle, WA metro area",10/31/2020,630,"4,477","2,984","3,465",7,0,-16
"Seattle, WA metro area",11/30/2020,625,"4,419","2,474","2,475",9,2,-23
"Seattle, WA metro area",12/31/2020,626,"2,873","3,371","2,271",10,1,-29
"Seattle, WA metro area",1/31/2021,655,"3,100","3,734","2,115",6,-4,-10
"Shoreline, WA",1/31/2012,247,42,72,147,66,21,-22
"Shoreline, WA",2/29/2012,235,53,67,137,76,10,-8
"Shoreline, WA",3/31/2012,246,54,83,145,25,-51,-28
"Shoreline, WA",4/30/2012,252,68,87,151,20,-5,-64
"Shoreline, WA",5/31/2012,297,62,60,159,35,15,-16
"Shoreline, WA",6/30/2012,294,60,74,152,18,-17,-25
"Shoreline, WA",7/31/2012,271,62,74,149,17,-1,-51
"Shoreline, WA",8/31/2012,280,58,69,163,29,12,-31
"Shoreline, WA",9/30/2012,288,66,45,137,17,-12,-38
"Shoreline, WA",10/31/2012,285,53,29,112,34,17,-11
"Shoreline, WA",11/30/2012,263,54,18,95,23,-11,-26
"Shoreline, WA",12/31/2012,240,29,56,94,64,41,19
"Shoreline, WA",1/31/2013,265,29,48,90,83,19,17
"Shoreline, WA",2/28/2013,310,59,57,84,16,-67,-60
"Shoreline, WA",3/31/2013,270,52,99,102,28,12,3
"Shoreline, WA",4/30/2013,306,69,105,118,12,-16,-8
"Shoreline, WA",5/31/2013,319,86,92,121,13,1,-22
"Shoreline, WA",6/30/2013,335,80,106,141,8,-5,-10
"Shoreline, WA",7/31/2013,334,80,88,149,11,3,-6
"Shoreline, WA",8/31/2013,346,72,71,151,17,6,-12
"Shoreline, WA",9/30/2013,324,67,93,161,19,2,2
"Shoreline, WA",10/31/2013,324,55,52,130,16,-3,-18
"Shoreline, WA",11/30/2013,331,69,37,111,29,13,6
"Shoreline, WA",12/31/2013,315,49,51,107,38,9,-26
"Shoreline, WA",1/31/2014,325,33,74,113,32,-6,-51
"Shoreline, WA",2/28/2014,355,71,90,122,16,-16,0
"Shoreline, WA",3/31/2014,347,74,76,97,11,-5,-17
"Shoreline, WA",4/30/2014,341,86,107,125,8,-3,-4
"Shoreline, WA",5/31/2014,340,75,95,133,14,6,1
"Shoreline, WA",6/30/2014,355,83,108,148,8,-6,0
"Shoreline, WA",7/31/2014,351,92,89,141,11,3,0
"Shoreline, WA",8/31/2014,350,62,81,141,14,3,-3
"Shoreline, WA",9/30/2014,345,81,77,138,20,6,1
"Shoreline, WA",10/31/2014,348,61,44,118,23,3,7
"Shoreline, WA",11/30/2014,342,62,30,84,24,1,-5
"Shoreline, WA",12/31/2014,350,49,50,74,45,21,7
"Shoreline, WA",1/31/2015,384,53,70,75,11,-34,-21
"Shoreline, WA",2/28/2015,375,72,89,79,10,-1,-6
"Shoreline, WA",3/31/2015,395,90,99,78,10,0,-1
"Shoreline, WA",4/30/2015,390,83,114,96,7,-3,-1
"Shoreline, WA",5/31/2015,388,94,122,107,8,1,-6
"Shoreline, WA",6/30/2015,397,112,110,93,8,0,0
"Shoreline, WA",7/31/2015,398,106,79,81,9,1,-2
"Shoreline, WA",8/31/2015,400,83,75,78,8,-1,-6
"Shoreline, WA",9/30/2015,388,69,65,48,8,0,-12
"Shoreline, WA",10/31/2015,399,80,47,41,9,1,-14
"Shoreline, WA",11/30/2015,412,64,26,35,9,0,-15
"Shoreline, WA",12/31/2015,408,36,47,40,7,-2,-38
"Shoreline, WA",1/31/2016,462,37,71,49,6,-1,-5
"Shoreline, WA",2/29/2016,416,70,88,52,7,1,-3
"Shoreline, WA",3/31/2016,479,73,83,50,7,0,-3
"Shoreline, WA",4/30/2016,440,83,82,56,7,0,0
"Shoreline, WA",5/31/2016,463,76,116,69,8,1,0
"Shoreline, WA",6/30/2016,458,87,108,91,7,-1,-1
"Shoreline, WA",7/31/2016,444,90,102,93,8,1,-1
"Shoreline, WA",8/31/2016,430,73,91,99,8,0,0
"Shoreline, WA",9/30/2016,423,75,59,81,11,3,3
"Shoreline, WA",10/31/2016,455,67,51,65,17,6,8
"Shoreline, WA",11/30/2016,458,62,24,37,9,-8,0
"Shoreline, WA",12/31/2016,467,50,43,37,18,9,11
"Shoreline, WA",1/31/2017,493,44,59,32,8,-10,2
"Shoreline, WA",2/28/2017,510,73,75,38,7,-1,0
"Shoreline, WA",3/31/2017,550,64,90,52,7,0,0
"Shoreline, WA",4/30/2017,535,85,80,43,7,0,0
"Shoreline, WA",5/31/2017,550,80,109,60,7,0,-1
"Shoreline, WA",6/30/2017,545,80,95,77,7,0,0
"Shoreline, WA",7/31/2017,570,86,95,73,7,0,-1
"Shoreline, WA",8/31/2017,589,81,79,83,8,1,0
"Shoreline, WA",9/30/2017,530,71,69,67,9,1,-2
"Shoreline, WA",10/31/2017,553,75,61,50,8,-1,-9
"Shoreline, WA",11/30/2017,552,55,19,26,8,0,-1
"Shoreline, WA",12/31/2017,625,50,60,32,17,9,-1
"Shoreline, WA",1/31/2018,615,61,49,31,8,-9,0
"Shoreline, WA",2/28/2018,649,59,74,37,7,-1,0
"Shoreline, WA",3/31/2018,643,55,79,42,7,0,0
"Shoreline, WA",4/30/2018,638,72,95,59,7,0,0
"Shoreline, WA",5/31/2018,627,73,113,92,8,1,1
"Shoreline, WA",6/30/2018,613,72,102,126,10,2,3
"Shoreline, WA",7/31/2018,575,62,90,139,12,2,5
"Shoreline, WA",8/31/2018,578,52,98,165,21,9,13
"Shoreline, WA",9/30/2018,558,65,68,144,14,-7,5
"Shoreline, WA",10/31/2018,602,55,39,117,24,10,16
"Shoreline, WA",11/30/2018,540,43,26,88,40,16,32
"Shoreline, WA",12/31/2018,585,53,61,92,46,6,29
"Shoreline, WA",1/31/2019,602,46,53,99,30,-16,22
"Shoreline, WA",2/28/2019,567,49,92,109,16,-14,9
"Shoreline, WA",3/31/2019,595,69,103,129,13,-3,6
"Shoreline, WA",4/30/2019,556,78,129,149,10,-3,3
"Shoreline, WA",5/31/2019,590,95,105,152,11,1,3
"Shoreline, WA",6/30/2019,595,84,96,155,12,1,2
"Shoreline, WA",7/31/2019,578,88,65,136,16,4,4
"Shoreline, WA",8/31/2019,580,62,72,124,29,13,8
"Shoreline, WA",9/30/2019,585,67,77,127,13,-16,-1
"Shoreline, WA",10/31/2019,568,52,48,96,20,7,-4
"Shoreline, WA",11/30/2019,610,78,30,71,27,7,-13
"Shoreline, WA",12/31/2019,600,61,37,44,43,16,-3
"Shoreline, WA",1/31/2020,616,56,65,47,45,2,15
"Shoreline, WA",2/29/2020,614,68,87,70,6,-39,-10
"Shoreline, WA",3/31/2020,595,51,55,60,6,0,-7
"Shoreline, WA",4/30/2020,606,53,87,66,15,9,5
"Shoreline, WA",5/31/2020,637,82,89,62,7,-8,-4
"Shoreline, WA",6/30/2020,675,83,100,65,7,0,-5
"Shoreline, WA",7/31/2020,660,93,104,66,7,0,-9
"Shoreline, WA",8/31/2020,679,89,105,90,7,0,-22
"Shoreline, WA",9/30/2020,650,73,94,94,7,0,-6
"Shoreline, WA",10/31/2020,645,74,49,57,8,1,-12
"Shoreline, WA",11/30/2020,650,93,48,41,19,11,-8
"Shoreline, WA",12/31/2020,700,49,55,36,8,-11,-35
"Shoreline, WA",1/31/2021,638,55,59,30,7,-1,-38
"Snoqualmie, WA",1/31/2012,377,20,24,82,143,-7,-7
"Snoqualmie, WA",2/29/2012,439,30,48,83,131,-12,-22
"Snoqualmie, WA",3/31/2012,412,27,41,85,94,-37,25
"Snoqualmie, WA",4/30/2012,443,29,36,86,49,-45,-59
"Snoqualmie, WA",5/31/2012,448,28,27,86,54,5,-109
"Snoqualmie, WA",6/30/2012,423,22,30,85,57,3,-23
"Snoqualmie, WA",7/31/2012,415,46,32,81,41,-16,-8
"Snoqualmie, WA",8/31/2012,396,33,29,80,41,0,-40
"Snoqualmie, WA",9/30/2012,412,23,23,72,38,-3,-30
"Snoqualmie, WA",10/31/2012,420,27,35,72,58,20,-53
"Snoqualmie, WA",11/30/2012,425,35,49,92,36,-22,-56
"Snoqualmie, WA",12/31/2012,435,14,26,66,47,11,-103
"Snoqualmie, WA",1/31/2013,428,33,24,57,44,-3,-99
"Snoqualmie, WA",2/28/2013,445,39,39,57,30,-14,-101
"Snoqualmie, WA",3/31/2013,460,37,56,62,33,3,-61
"Snoqualmie, WA",4/30/2013,415,39,47,66,17,-16,-32
"Snoqualmie, WA",5/31/2013,470,35,44,64,23,6,-31
"Snoqualmie, WA",6/30/2013,435,47,63,89,8,-15,-49
"Snoqualmie, WA",7/31/2013,475,31,46,103,10,2,-31
"Snoqualmie, WA",8/31/2013,405,34,40,99,26,16,-15
"Snoqualmie, WA",9/30/2013,402,40,30,97,42,16,4
"Snoqualmie, WA",10/31/2013,382,21,23,92,37,-5,-21
"Snoqualmie, WA",11/30/2013,507,33,8,73,36,-1,0
"Snoqualmie, WA",12/31/2013,371,18,29,62,60,24,13
"Snoqualmie, WA",1/31/2014,440,33,42,80,88,28,44
"Snoqualmie, WA",2/28/2014,455,30,51,87,32,-56,2
"Snoqualmie, WA",3/31/2014,441,32,36,70,13,-19,-20
"Snoqualmie, WA",4/30/2014,499,41,92,66,20,7,3
"Snoqualmie, WA",5/31/2014,482,50,43,70,17,-3,-6
"Snoqualmie, WA",6/30/2014,520,45,53,87,17,0,9
"Snoqualmie, WA",7/31/2014,528,49,39,82,15,-2,5
"Snoqualmie, WA",8/31/2014,530,51,30,76,21,6,-5
"Snoqualmie, WA",9/30/2014,433,44,29,68,41,20,-1
"Snoqualmie, WA",10/31/2014,491,24,11,55,35,-6,-2
"Snoqualmie, WA",11/30/2014,564,26,20,54,38,3,2
"Snoqualmie, WA",12/31/2014,555,21,25,50,90,52,30
"Snoqualmie, WA",1/31/2015,510,30,41,30,25,-65,-63
"Snoqualmie, WA",2/28/2015,500,45,50,26,17,-8,-15
"Snoqualmie, WA",3/31/2015,525,50,66,52,7,-10,-6
"Snoqualmie, WA",4/30/2015,500,44,65,39,7,0,-13
"Snoqualmie, WA",5/31/2015,543,66,49,44,9,2,-8
"Snoqualmie, WA",6/30/2015,505,48,45,40,8,-1,-9
"Snoqualmie, WA",7/31/2015,475,53,37,36,18,10,3
"Snoqualmie, WA",8/31/2015,462,42,35,30,18,0,-3
"Snoqualmie, WA",9/30/2015,539,36,22,21,9,-9,-32
"Snoqualmie, WA",10/31/2015,583,22,14,8,18,9,-17
"Snoqualmie, WA",11/30/2015,475,29,6,7,24,6,-14
"Snoqualmie, WA",12/31/2015,465,9,23,12,3,-21,-87
"Snoqualmie, WA",1/31/2016,530,15,47,25,5,2,-20
"Snoqualmie, WA",2/29/2016,503,36,33,19,7,2,-10
"Snoqualmie, WA",3/31/2016,540,33,46,27,9,2,2
"Snoqualmie, WA",4/30/2016,572,35,55,29,5,-4,-2
"Snoqualmie, WA",5/31/2016,562,46,68,49,7,2,-2
"Snoqualmie, WA",6/30/2016,585,35,52,49,5,-2,-3
"Snoqualmie, WA",7/31/2016,606,42,41,52,8,3,-10
"Snoqualmie, WA",8/31/2016,600,31,40,34,15,7,-3
"Snoqualmie, WA",9/30/2016,575,39,30,34,10,-5,1
"Snoqualmie, WA",10/31/2016,585,30,22,27,9,-1,-9
"Snoqualmie, WA",11/30/2016,615,33,9,11,8,-1,-16
"Snoqualmie, WA",12/31/2016,560,21,33,23,7,-1,4
"Snoqualmie, WA",1/31/2017,700,17,37,18,3,-4,-2
"Snoqualmie, WA",2/28/2017,695,35,46,29,5,2,-2
"Snoqualmie, WA",3/31/2017,681,26,39,20,5,0,-4
"Snoqualmie, WA",4/30/2017,635,42,43,19,5,0,0
"Snoqualmie, WA",5/31/2017,693,52,56,32,5,0,-2
"Snoqualmie, WA",6/30/2017,677,41,44,31,6,1,1
"Snoqualmie, WA",7/31/2017,699,46,38,23,8,2,0
"Snoqualmie, WA",8/31/2017,695,35,32,26,6,-2,-9
"Snoqualmie, WA",9/30/2017,674,33,21,14,14,8,4
"Snoqualmie, WA",10/31/2017,630,26,23,17,10,-4,1
"Snoqualmie, WA",11/30/2017,708,36,8,13,8,-2,0
"Snoqualmie, WA",12/31/2017,638,12,26,14,8,0,1
"Snoqualmie, WA",1/31/2018,659,22,29,15,7,-1,4
"Snoqualmie, WA",2/28/2018,822,42,41,17,7,0,2
"Snoqualmie, WA",3/31/2018,777,44,43,22,7,0,2
"Snoqualmie, WA",4/30/2018,780,37,58,40,9,2,4
"Snoqualmie, WA",5/31/2018,745,48,66,61,7,-2,2
"Snoqualmie, WA",6/30/2018,690,45,54,65,8,1,2
"Snoqualmie, WA",7/31/2018,675,49,33,63,13,5,5
"Snoqualmie, WA",8/31/2018,710,29,33,59,25,12,19
"Snoqualmie, WA",9/30/2018,688,39,13,38,18,-7,4
"Snoqualmie, WA",10/31/2018,699,24,16,27,51,33,41
"Snoqualmie, WA",11/30/2018,726,29,7,18,45,-6,37
"Snoqualmie, WA",12/31/2018,741,18,18,24,19,-26,11
"Snoqualmie, WA",1/31/2019,499,12,14,23,32,13,25
"Snoqualmie, WA",2/28/2019,614,22,46,35,24,-8,17
"Snoqualmie, WA",3/31/2019,680,33,40,35,7,-17,0
"Snoqualmie, WA",4/30/2019,635,34,54,54,14,7,5
"Snoqualmie, WA",5/31/2019,719,39,36,45,18,4,11
"Snoqualmie, WA",6/30/2019,645,34,41,49,19,1,11
"Snoqualmie, WA",7/31/2019,723,38,27,47,15,-4,2
"Snoqualmie, WA",8/31/2019,760,31,19,32,25,10,0
"Snoqualmie, WA",9/30/2019,735,27,20,21,29,4,11
"Snoqualmie, WA",10/31/2019,651,14,13,12,19,-10,-32
"Snoqualmie, WA",11/30/2019,678,22,8,9,25,6,-20
"Snoqualmie, WA",12/31/2019,699,11,18,13,10,-15,-9
"Snoqualmie, WA",1/31/2020,730,15,28,10,6,-4,-26
"Snoqualmie, WA",2/29/2020,721,29,42,25,4,-2,-20
"Snoqualmie, WA",3/31/2020,773,22,26,28,3,-1,-4
"Snoqualmie, WA",4/30/2020,740,22,40,22,12,9,-2
"Snoqualmie, WA",5/31/2020,741,42,43,27,5,-7,-13
"Snoqualmie, WA",6/30/2020,870,41,39,19,8,3,-11
"Snoqualmie, WA",7/31/2020,752,48,40,20,7,-1,-8
"Snoqualmie, WA",8/31/2020,845,34,22,9,5,-2,-20
"Snoqualmie, WA",9/30/2020,839,33,27,4,9,4,-20
"Snoqualmie, WA",10/31/2020,800,26,13,3,6,-3,-13
"Snoqualmie, WA",11/30/2020,835,22,23,5,5,-1,-20
"Snoqualmie, WA",12/31/2020,830,21,25,4,5,0,-5
"Snoqualmie, WA",1/31/2021,800,16,30,8,5,0,-1
"Tacoma, WA",1/31/2012,141,238,340,"1,326",68,-18,-24
"Tacoma, WA",2/29/2012,140,327,360,"1,265",72,4,-10
"Tacoma, WA",3/31/2012,145,259,400,"1,287",69,-3,-2
"Tacoma, WA",4/30/2012,155,308,407,"1,275",65,-4,-5
"Tacoma, WA",5/31/2012,160,322,392,"1,300",56,-9,-8
"Tacoma, WA",6/30/2012,155,277,376,"1,261",44,-12,-28
"Tacoma, WA",7/31/2012,151,320,348,"1,260",38,-6,-25
"Tacoma, WA",8/31/2012,168,252,366,"1,241",49,11,-25
"Tacoma, WA",9/30/2012,163,298,381,"1,216",56,7,-12
"Tacoma, WA",10/31/2012,160,281,260,"1,113",44,-12,-37
"Tacoma, WA",11/30/2012,155,281,221,"1,026",49,5,-15
"Tacoma, WA",12/31/2012,156,236,369,990,56,7,-30
"Tacoma, WA",1/31/2013,164,247,396,"1,008",62,6,-6
"Tacoma, WA",2/28/2013,159,344,472,"1,009",42,-20,-30
"Tacoma, WA",3/31/2013,175,357,467,"1,034",34,-8,-35
"Tacoma, WA",4/30/2013,170,397,538,"1,125",37,3,-28
"Tacoma, WA",5/31/2013,168,357,508,"1,199",32,-5,-24
"Tacoma, WA",6/30/2013,172,414,528,"1,269",27,-5,-17
"Tacoma, WA",7/31/2013,184,437,484,"1,336",29,2,-9
"Tacoma, WA",8/31/2013,180,302,432,"1,380",35,6,-14
"Tacoma, WA",9/30/2013,172,351,394,"1,307",38,3,-18
"Tacoma, WA",10/31/2013,160,298,338,"1,288",40,2,-4
"Tacoma, WA",11/30/2013,170,318,268,"1,228",50,10,1
"Tacoma, WA",12/31/2013,170,222,385,"1,172",59,9,3
"Tacoma, WA",1/31/2014,170,265,424,"1,181",67,8,5
"Tacoma, WA",2/28/2014,180,355,473,"1,153",57,-10,15
"Tacoma, WA",3/31/2014,180,389,485,"1,120",40,-17,6
"Tacoma, WA",4/30/2014,185,428,587,"1,154",38,-2,1
"Tacoma, WA",5/31/2014,194,432,564,"1,280",33,-5,1
"Tacoma, WA",6/30/2014,189,412,555,"1,421",24,-9,-3
"Tacoma, WA",7/31/2014,190,406,518,"1,442",35,11,6
"Tacoma, WA",8/31/2014,193,364,437,"1,399",39,4,4
"Tacoma, WA",9/30/2014,190,391,400,"1,326",53,14,15
"Tacoma, WA",10/31/2014,195,343,315,"1,190",49,-4,9
"Tacoma, WA",11/30/2014,185,369,247,"1,093",55,6,5
"Tacoma, WA",12/31/2014,176,272,364,"1,033",50,-5,-9
"Tacoma, WA",1/31/2015,199,290,386,991,54,4,-13
"Tacoma, WA",2/28/2015,208,394,574,997,55,1,-2
"Tacoma, WA",3/31/2015,210,467,499,"1,001",29,-26,-11
"Tacoma, WA",4/30/2015,210,431,564,"1,063",23,-6,-15
"Tacoma, WA",5/31/2015,215,471,545,"1,051",24,1,-9
"Tacoma, WA",6/30/2015,210,545,602,"1,112",26,2,2
"Tacoma, WA",7/31/2015,225,459,522,"1,090",24,-2,-11
"Tacoma, WA",8/31/2015,210,450,459,"1,023",26,2,-13
"Tacoma, WA",9/30/2015,215,426,445,971,28,2,-25
"Tacoma, WA",10/31/2015,215,343,330,899,27,-1,-22
"Tacoma, WA",11/30/2015,222,422,235,741,32,5,-23
"Tacoma, WA",12/31/2015,204,326,364,673,41,9,-9
"Tacoma, WA",1/31/2016,219,338,408,616,47,6,-7
"Tacoma, WA",2/29/2016,225,483,514,603,23,-24,-32
"Tacoma, WA",3/31/2016,231,464,570,622,15,-8,-14
"Tacoma, WA",4/30/2016,240,483,644,743,11,-4,-12
"Tacoma, WA",5/31/2016,242,513,631,810,10,-1,-14
"Tacoma, WA",6/30/2016,241,471,660,897,10,0,-16
"Tacoma, WA",7/31/2016,243,521,651,971,14,4,-10
"Tacoma, WA",8/31/2016,240,521,538,"1,005",16,2,-10
"Tacoma, WA",9/30/2016,237,424,458,931,19,3,-9
"Tacoma, WA",10/31/2016,245,422,347,787,27,8,0
"Tacoma, WA",11/30/2016,240,461,263,631,33,6,1
"Tacoma, WA",12/31/2016,235,427,357,528,33,0,-8
"Tacoma, WA",1/31/2017,238,348,398,481,35,2,-12
"Tacoma, WA",2/28/2017,255,500,586,531,15,-20,-8
"Tacoma, WA",3/31/2017,258,442,549,526,7,-8,-8
"Tacoma, WA",4/30/2017,262,560,689,609,8,1,-3
"Tacoma, WA",5/31/2017,275,579,770,765,8,0,-2
"Tacoma, WA",6/30/2017,278,584,678,820,9,1,-1
"Tacoma, WA",7/31/2017,275,597,645,839,10,1,-4
"Tacoma, WA",8/31/2017,283,529,549,842,13,3,-3
"Tacoma, WA",9/30/2017,270,542,438,697,18,5,-1
"Tacoma, WA",10/31/2017,275,482,365,581,20,2,-7
"Tacoma, WA",11/30/2017,270,444,285,491,27,7,-6
"Tacoma, WA",12/31/2017,267,366,400,421,24,-3,-9
"Tacoma, WA",1/31/2018,289,398,375,345,19,-5,-16
"Tacoma, WA",2/28/2018,299,448,537,384,11,-8,-4
"Tacoma, WA",3/31/2018,295,486,562,399,7,-4,0
"Tacoma, WA",4/30/2018,305,575,681,484,6,-1,-2
"Tacoma, WA",5/31/2018,310,568,622,582,7,1,-1
"Tacoma, WA",6/30/2018,310,510,623,682,7,0,-2
"Tacoma, WA",7/31/2018,315,523,627,781,11,4,1
"Tacoma, WA",8/31/2018,306,410,496,770,12,1,-1
"Tacoma, WA",9/30/2018,300,485,470,719,22,10,4
"Tacoma, WA",10/31/2018,305,456,358,657,25,3,5
"Tacoma, WA",11/30/2018,303,363,216,513,21,-4,-6
"Tacoma, WA",12/31/2018,300,309,382,462,28,7,4
"Tacoma, WA",1/31/2019,314,361,311,389,18,-10,-1
"Tacoma, WA",2/28/2019,320,390,530,411,14,-4,3
"Tacoma, WA",3/31/2019,320,480,528,422,7,-7,0
"Tacoma, WA",4/30/2019,326,506,690,552,7,0,1
"Tacoma, WA",5/31/2019,335,523,618,577,6,-1,-1
"Tacoma, WA",6/30/2019,338,525,545,624,7,1,0
"Tacoma, WA",7/31/2019,325,505,574,665,10,3,-1
"Tacoma, WA",8/31/2019,330,434,470,629,11,1,-1
"Tacoma, WA",9/30/2019,330,483,426,561,17,6,-5
"Tacoma, WA",10/31/2019,335,415,271,386,19,2,-6
"Tacoma, WA",11/30/2019,330,435,228,288,19,0,-2
"Tacoma, WA",12/31/2019,347,303,319,272,16,-3,-12
"Tacoma, WA",1/31/2020,357,282,397,334,9,-7,-9
"Tacoma, WA",2/29/2020,350,356,539,429,5,-4,-9
"Tacoma, WA",3/31/2020,355,355,389,448,5,0,-2
"Tacoma, WA",4/30/2020,350,365,460,421,7,2,0
"Tacoma, WA",5/31/2020,363,462,469,388,7,0,1
"Tacoma, WA",6/30/2020,385,503,629,431,7,0,0
"Tacoma, WA",7/31/2020,375,534,592,407,6,-1,-4
"Tacoma, WA",8/31/2020,390,527,460,348,6,0,-5
"Tacoma, WA",9/30/2020,372,505,541,360,6,0,-11
"Tacoma, WA",10/31/2020,395,433,366,271,6,0,-13
"Tacoma, WA",11/30/2020,399,529,279,188,6,0,-13
"Tacoma, WA",12/31/2020,405,316,386,174,6,0,-10
"Tacoma, WA",1/31/2021,402,360,407,184,5,-1,-4
"Tukwila, WA",1/31/2012,122,15,17,60,98,-2,-29
"Tukwila, WA",2/29/2012,148,16,19,60,110,12,55
"Tukwila, WA",3/31/2012,163,16,25,68,148,38,23
"Tukwila, WA",4/30/2012,120,15,25,69,40,-108,-37
"Tukwila, WA",5/31/2012,69,11,20,62,104,64,64
"Tukwila, WA",6/30/2012,173,16,23,63,28,-76,-77
"Tukwila, WA",7/31/2012,161,21,23,56,32,4,11
"Tukwila, WA",8/31/2012,225,19,28,67,51,19,5
"Tukwila, WA",9/30/2012,162,19,14,51,21,-30,-38
"Tukwila, WA",10/31/2012,175,11,31,66,25,4,-56
"Tukwila, WA",11/30/2012,110,15,13,60,27,2,-87
"Tukwila, WA",12/31/2012,159,20,20,53,47,20,-53
"Tukwila, WA",1/31/2013,180,17,23,49,59,12,-39
"Tukwila, WA",2/28/2013,175,17,36,50,65,6,-45
"Tukwila, WA",3/31/2013,151,30,21,53,47,-18,-101
"Tukwila, WA",4/30/2013,188,18,38,73,25,-22,-15
"Tukwila, WA",5/31/2013,230,15,31,78,68,43,-36
"Tukwila, WA",6/30/2013,204,27,22,67,16,-52,-12
"Tukwila, WA",7/31/2013,182,26,35,85,26,10,-6
"Tukwila, WA",8/31/2013,241,16,22,84,32,6,-19
"Tukwila, WA",9/30/2013,247,20,24,90,31,-1,10
"Tukwila, WA",10/31/2013,175,19,17,74,31,0,6
"Tukwila, WA",11/30/2013,196,24,13,71,74,43,47
"Tukwila, WA",12/31/2013,135,16,22,71,47,-27,0
"Tukwila, WA",1/31/2014,214,6,17,63,63,16,4
"Tukwila, WA",2/28/2014,164,21,21,48,39,-24,-26
"Tukwila, WA",3/31/2014,218,21,24,50,34,-5,-13
"Tukwila, WA",4/30/2014,201,25,26,52,52,18,27
"Tukwila, WA",5/31/2014,235,23,25,51,13,-39,-55
"Tukwila, WA",6/30/2014,218,20,28,58,19,6,3
"Tukwila, WA",7/31/2014,187,22,27,64,26,7,0
"Tukwila, WA",8/31/2014,230,18,26,64,13,-13,-19
"Tukwila, WA",9/30/2014,180,21,20,50,19,6,-12
"Tukwila, WA",10/31/2014,197,19,16,46,37,18,6
"Tukwila, WA",11/30/2014,223,17,13,48,47,10,-27
"Tukwila, WA",12/31/2014,255,9,29,54,37,-10,-10
"Tukwila, WA",1/31/2015,186,18,20,49,85,48,22
"Tukwila, WA",2/28/2015,218,23,16,40,22,-63,-17
"Tukwila, WA",3/31/2015,288,21,22,41,29,7,-5
"Tukwila, WA",4/30/2015,209,16,20,42,20,-9,-32
"Tukwila, WA",5/31/2015,279,23,20,39,21,1,8
"Tukwila, WA",6/30/2015,300,18,28,44,9,-12,-10
"Tukwila, WA",7/31/2015,179,14,26,48,20,11,-6
"Tukwila, WA",8/31/2015,303,21,20,45,19,-1,6
"Tukwila, WA",9/30/2015,281,14,21,41,15,-4,-4
"Tukwila, WA",10/31/2015,243,12,20,39,34,19,-3
"Tukwila, WA",11/30/2015,307,25,10,34,42,8,-5
"Tukwila, WA",12/31/2015,258,14,16,35,29,-13,-8
"Tukwila, WA",1/31/2016,251,17,21,31,13,-16,-72
"Tukwila, WA",2/29/2016,300,25,25,26,20,7,-2
"Tukwila, WA",3/31/2016,241,22,40,35,7,-13,-22
"Tukwila, WA",4/30/2016,233,16,28,40,6,-1,-14
"Tukwila, WA",5/31/2016,328,29,46,58,9,3,-12
"Tukwila, WA",6/30/2016,265,27,34,53,11,2,2
"Tukwila, WA",7/31/2016,346,32,32,47,14,3,-6
"Tukwila, WA",8/31/2016,290,35,27,44,21,7,2
"Tukwila, WA",9/30/2016,320,19,21,34,12,-9,-3
"Tukwila, WA",10/31/2016,353,24,28,42,13,1,-21
"Tukwila, WA",11/30/2016,345,26,11,30,32,19,-10
"Tukwila, WA",12/31/2016,275,18,18,30,23,-9,-6
"Tukwila, WA",1/31/2017,311,16,24,31,27,4,14
"Tukwila, WA",2/28/2017,305,27,29,33,16,-11,-4
"Tukwila, WA",3/31/2017,345,20,24,25,12,-4,5
"Tukwila, WA",4/30/2017,304,32,30,35,11,-1,5
"Tukwila, WA",5/31/2017,275,15,39,44,12,1,3
"Tukwila, WA",6/30/2017,314,27,33,44,8,-4,-3
"Tukwila, WA",7/31/2017,345,30,37,48,12,4,-2
"Tukwila, WA",8/31/2017,315,29,23,46,6,-6,-15
"Tukwila, WA",9/30/2017,410,29,28,41,24,18,12
"Tukwila, WA",10/31/2017,326,17,16,34,10,-14,-3
"Tukwila, WA",11/30/2017,415,26,12,26,21,11,-11
"Tukwila, WA",12/31/2017,260,19,21,20,23,2,0
"Tukwila, WA",1/31/2018,340,25,23,22,19,-4,-8
"Tukwila, WA",2/28/2018,352,19,38,26,8,-11,-8
"Tukwila, WA",3/31/2018,400,28,30,32,8,0,-4
"Tukwila, WA",4/30/2018,410,29,46,44,8,0,-3
"Tukwila, WA",5/31/2018,454,28,37,52,10,2,-2
"Tukwila, WA",6/30/2018,396,33,36,56,16,6,8
"Tukwila, WA",7/31/2018,400,29,30,60,22,6,10
"Tukwila, WA",8/31/2018,379,19,26,57,23,1,17
"Tukwila, WA",9/30/2018,315,24,24,52,28,5,4
"Tukwila, WA",10/31/2018,415,21,18,44,28,0,18
"Tukwila, WA",11/30/2018,370,24,11,38,61,33,40
"Tukwila, WA",12/31/2018,417,12,13,25,18,-43,-5
"Tukwila, WA",1/31/2019,419,23,22,27,15,-3,-4
"Tukwila, WA",2/28/2019,403,21,26,29,15,0,7
"Tukwila, WA",3/31/2019,372,20,18,28,9,-6,1
"Tukwila, WA",4/30/2019,409,21,22,29,21,12,13
"Tukwila, WA",5/31/2019,420,19,25,29,15,-6,5
